鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註,編號
The villages and towns urban district,transaction sign,land sector position/building sector house number plate,land shifting total area (square meter),the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year, month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price (Yuan),the unit price (a Yuan/square meter),the berth category,berth shifting total area (square meter),the berth total price (Yuan),the note,serial number
沙鹿區,土地,東英段931~960地號,873.21,住,,,1070301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26414000,30249,,0.0,0,本案土地係為裡地之交易。,RPROMLTKOHNFFFB98CA
沙鹿區,房地(土地+建物),臺中市沙鹿區東安街33巷1~30號,101.06,住,,,1050120,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060620,161.87,4,3,4,有,無,15900000,98227,,0.0,0,,RPSOMLTKOHNFFFB09CA
清水區,房地(土地+建物)+車位,臺中市清水區建國路91~120號,50.5,住,,,1070516,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940927,178.39,3,2,2,有,無,4900000,27468,坡道平面,0.0,0,,RPOOMLLKOHNFFFB87CA
梧棲區,房地(土地+建物),臺中市梧棲區向上路九段321巷1~30號,1050.0,工,,,1070430,土地1建物1車位0,一層，地下一層,一層,工廠,見其他登記事項,見其他登記事項,0911126,624.03,0,0,0,無,無,41129200,,,0.0,0,,RPSNMLSJOHNFFFB78CA
清水區,房地(土地+建物),臺中市清水區橋江北街一段316巷56弄31~60號,141.35,住,,,1070518,土地6建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070209,176.42,4,3,3,有,無,7000000,39678,,0.0,0,,RPPOMLRJOHNFFFB48CA
清水區,房地(土地+建物),臺中市清水區橋江北街一段316巷56弄31~60號,142.83,住,,,1070518,土地6建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070209,176.42,4,3,3,有,無,7500000,42512,,0.0,0,,RPQOMLRJOHNFFFB58CA
清水區,房地(土地+建物),臺中市清水區橋江北街一段316巷56弄31~60號,111.94,住,,,1070518,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070209,176.42,4,3,3,有,無,7700000,43646,,0.0,0,,RPROMLRJOHNFFFB68CA
清水區,房地(土地+建物),臺中市清水區橋江北街一段316巷56弄31~60號,118.49,住,,,1070518,土地6建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070209,176.42,4,3,3,有,無,8000000,45346,,0.0,0,,RPSOMLRJOHNFFFB78CA
梧棲區,土地,南簡段61~90地號,412.0,住,,,1070327,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15952000,38718,,0.0,0,,RPRNMLOJOHNFFFB28CA
清水區,房地(土地+建物),臺中市清水區橋江北街一段316巷56弄31~60號,151.54,住,,,1070518,土地6建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070209,179.48,4,3,3,有,無,8330000,46412,,0.0,0,,RPWNMLRJOHNFFFB09CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維東路151~180號,20.44,商,,,1070426,土地1建物2車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840727,138.14,3,2,2,有,有,3560000,25769,坡道平面,0.0,0,,RPPPMLQJOHNFFFB48CA
清水區,房地(土地+建物),臺中市清水區港新五路211~240號,12.86,住,,,1070515,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060905,97.43,2,2,1,有,有,4180000,42903,,0.0,0,,RPTOMLTLNHNFFFB56CA
清水區,房地(土地+建物),臺中市清水區橋江北街一段316巷56弄31~60號,109.94,住,,,1070518,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070209,176.42,4,3,3,有,無,6900000,39111,,0.0,0,,RPPNMLKMNHNFFFB87CA
豐原區,房地(土地+建物),臺中市豐原區向陽路349巷1~30號,12.96,住,,,1070420,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061024,33.63,2,2,2,有,無,3450000,102587,,0.0,0,露臺x1,RPPOMLPLOHNFFDB28CA
豐原區,房地(土地+建物)+車位,臺中市豐原區向陽路349巷1~30號,12.0,住,,,1070510,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061024,46.64,2,2,2,有,無,2260000,48456,坡道平面,0.0,0,露臺X1親友、員工或其他特殊關係間之交易,RPROMLPLOHNFFDB48CA
豐原區,房地(土地+建物),臺中市豐原區鎌村路271巷61~90號,134.56,,特定農業區,甲種建築用地,1070415,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060116,191.89999999999998,4,3,5,有,無,15000000,78166,,0.0,0,,RPPPMLTKOHNFFDB68CA
后里區,土地,中社段181~210地號,144.12,,特定農業區,甲種建築用地,1070322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,8326,,0.0,0,土地交易總價1020000元。未登記建物交易總價180000元。,RPWNMLOKOHNFFDB68CA
神岡區,房地(土地+建物),臺中市神岡區社口街451~480號,121.47,住,,,1070505,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060512,285.55,4,3,5,有,無,19590000,68604,,0.0,0,,RPSNMLMJOHNFFDB97CA
神岡區,土地,大社東段211~240地號,582.4,住,,,1070320,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20788768,35695,,0.0,0,,RPWNMLPJOHNFFDB68CA
后里區,土地,金城段361~390地號,678.55,,特定農業區,農牧用地,1070410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,9579,,0.0,0,,RPVNMLKMNHNFFDB28CA
后里區,土地,金城段361~390地號,678.55,,特定農業區,農牧用地,1070410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,9579,,0.0,0,,RPWNMLKMNHNFFDB38CA
豐原區,房地(土地+建物),臺中市豐原區豐勢路二段271~300號,84.78,住,,,1070420,土地1建物1車位0,一層，二層，三層，見其他登記事項,三層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1070124,179.45,4,3,4,有,無,15000000,83589,,0.0,0,,RPUOMLTLNHNFFDB09CA
神岡區,房地(土地+建物),臺中市神岡區大社街110巷1~30號,18.05,住,,,1070506,土地2建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850624,113.92,3,1,2,有,有,4200000,36868,,0.0,0,,RPSNMLTLNHNFFDB78CA
豐原區,房地(土地+建物),臺中市豐原區育德街1~30號,57.05,其他,,,1070423,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0680528,112.61,2,3,3,有,無,10800000,95906,,0.0,0,,RPUOMLKMNHNFFDB28CA
神岡區,土地,神林段601~630地號,89.23,住,,,1070418,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1580000,17707,,0.0,0,,RPTNMLLMNHNFFDB18CA
神岡區,房地(土地+建物),臺中市神岡區豐社一街5巷1~30號,104.24,商,,,1070420,土地4建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1050415,258.84,4,2,5,有,無,18300000,70700,,0.0,0,本案係雙方合意解除契約，返還所有權予原賣方。,RPVOMLLMNHNFFDB48CA
西屯區,房地(土地+建物),臺中市西屯區青海路二段121~150號,19.97,住,,,1070424,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730315,66.59,2,1,1,有,無,2300000,34540,,0.0,0,,RPXNMLQKOHNFFCB88CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政路1~30號,36.84,商,,,1070419,土地1建物1車位3,二十二層,三十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1050728,537.3,0,0,0,無,有,78160000,145468,坡道平面,98.52,0,,RPOQMLSJOHNFFCB38CA
南屯區,房地(土地+建物),臺中市南屯區向上南路一段151~180號,3.73,住,,,1070428,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790705,30.979999999999997,1,1,1,有,有,1380000,44545,,0.0,0,,RPQRMLMKOHNFFCB18CA
南屯區,房地(土地+建物),臺中市南屯區黎明路一段1086巷23之1弄1~30號,105.0,住,,,1070327,土地2建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0620201,101.04,5,2,2,有,無,13500000,133610,,0.0,0,,RPUQMLRJOHNFFCB88CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海路二段601~630號,38.34,住,,,1070412,土地1建物1車位2,二十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020808,325.08000000000004,4,2,3,有,有,30000000,92285,坡道平面,52.28,0,,RPUNMLLKOHNFFCB08CA
西屯區,土地,福德段31~60地號,801.16,住,,,1070322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,241139000,300987,,0.0,0,,RPWPMLMKOHNFFCB58CA
西屯區,房地(土地+建物),臺中市西屯區漢成四街1~30號,26.59,住,,,1070404,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810128,158.64000000000001,4,2,2,有,有,6750000,42549,,0.0,0,,RPOPMLQJOHNFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路91~120號,14.63,住,,,1070412,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070129,90.53,2,2,1,有,有,10250000,120015,坡道機械,11.79,800000,,RPPPMLQJOHNFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路91~120號,14.68,住,,,1070331,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070129,90.76,2,2,1,有,有,9800000,112701,坡道機械,11.79,900000,,RPRPMLQJOHNFFCB38CA
西屯區,房地(土地+建物),臺中市西屯區福上巷251弄31~60號,4.65,住,,,1070416,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831206,33.83,3,2,2,有,有,2000000,59137,,0.0,0,共有人之間買賣,RPTNMLPJOHNFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區上石路181~210號,17.45,商,,,1070402,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890126,176.92,4,1,2,有,有,12000000,67827,坡道機械,4.74,0,,RPXPMLPJOHNFFCB88CA
西屯區,房地(土地+建物)+車位,臺中市西屯區上安北街1~30號,30.19,住,,,1070411,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030528,234.92000000000002,3,2,2,有,有,17500000,74493,坡道平面,49.96,0,,RPQPMLLJOHNFFCB77CA
西屯區,房地(土地+建物),臺中市西屯區西屯路三段宏恩三巷35弄1~30號,41.1,住,,,1070502,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0760706,56.1,5,2,2,有,無,6000000,106952,,0.0,0,,RPUPMLOJOHNFFCB48CA
西屯區,土地,西屯段3091~3120地號,76.52,住,,,1070426,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3471700,45370,,0.0,0,"共有人之間持分買賣含道路之交易,因土地有不定期租賃關係存在故不點交,增值稅仲介費地上物拆遷補償金及拆除費用皆由買方負擔.",RPQNMLNJOHNFFCB77CA
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道四段1351~1380號,43.95,住,,,1070409,土地1建物1車位3,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010116,419.21,4,2,3,有,有,24000000,57251,坡道平面,106.18,0,,RPSOMLOJOHNFFCB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大英街301~330號,18.75,住,,,1070420,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831015,141.55,3,2,2,有,有,8300000,58637,坡道平面,0.0,0,,RPTNMLLJOHNFFCB87CA
西屯區,房地(土地+建物),臺中市西屯區福聯街15巷1~30號,3.84,住,,,1070511,土地1建物1車位0,十層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830908,21.61,1,0,1,有,有,900000,41647,,0.0,0,,RPRRMLLMNHNFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區保安六街121~150號,12.85,住,,,1070430,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830523,126.74,3,2,2,有,有,5500000,43396,坡道平面,0.0,0,,RPWNMLLMNHNFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路91~120號,13.42,住,,,1070301,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070129,82.63,2,2,1,有,有,9180000,115471,坡道平面,11.79,1000000,,RPPQMLLMNHNFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路91~120號,14.77,住,,,1070301,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070129,101.82,2,2,1,有,有,9800000,115754,坡道平面,30.98,1600000,,RPQQMLLMNHNFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路91~120號,14.77,住,,,1070301,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070129,101.82,2,2,1,有,有,9480000,112648,坡道平面,30.98,1500000,,RPRQMLLMNHNFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路91~120號,14.77,住,,,1070326,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070129,101.82,2,2,1,有,有,10180000,119001,坡道平面,30.98,1750000,,RPSQMLLMNHNFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路91~120號,13.42,住,,,1070107,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070129,82.63,2,2,1,有,有,9000000,114342,坡道機械,11.79,900000,,RPTQMLLMNHNFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路91~120號,13.42,住,,,1070323,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070129,82.63,2,2,1,有,有,9380000,121118,坡道平面,11.79,800000,,RPUQMLLMNHNFFCB48CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路91~120號,14.63,住,,,1070413,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070129,90.53,2,2,1,有,有,10080000,117856,坡道平面,11.79,800000,,RPVQMLLMNHNFFCB58CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路91~120號,15.17,住,,,1070118,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070129,104.31,2,2,1,有,有,9700000,111823,坡道平面,30.98,1500000,,RPWQMLLMNHNFFCB68CA
西屯區,房地(土地+建物),臺中市西屯區市政南一路91~120號,12.21,住,,,1060601,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070129,70.29,2,2,1,有,有,8700000,123773,,0.0,0,,RPXQMLLMNHNFFCB78CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福七路151~180號,20.62,住,,,1070429,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040413,180.18,3,2,2,有,有,10430000,57887,坡道平面,0.0,0,,RPWNMLQLOHNFFBB78CA
北區,土地,錦村段301~330地號,39.0,其他,,,1070504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1991738,51070,,0.0,0,公共設施保留地之交易。,RPSRMLLLOHNFFBB28CA
西屯區,房地(土地+建物),臺中市西屯區青海路二段361~390號,8.57,住,,,1070419,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830408,95.85000000000001,2,1,2,有,有,5320000,55503,,0.0,0,,RPWQMLSLNHNFFCB66CA
南屯區,房地(土地+建物)+車位,臺中市南屯區寶山六街1~30號,18.75,住,,,1070418,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830425,122.65,3,2,2,有,有,6100000,49735,坡道平面,0.0,0,,RPPPMLTLNHNFFCB58CA
西屯區,房地(土地+建物),臺中市西屯區國安一路151~180號,4.6,住,,,1070501,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960522,37.14,1,1,1,有,有,2490000,67044,,0.0,0,,RPQPMLTLNHNFFCB68CA
西屯區,房地(土地+建物),臺中市西屯區福上巷251弄31~60號,14.45,住,,,1070429,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831206,103.82,3,2,2,有,有,6450000,62127,,0.0,0,,RPPNMLKMNHNFFCB57CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海路二段211~240號,3.02,商,,,1070501,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850509,37.19,1,0,1,有,有,2150000,57811,坡道機械,0.0,0,,RPOOMLKMNHNFFCB57CA
南屯區,土地,知高段151~180地號,1840.0,工,,,1070419,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52000000,28261,,0.0,0,,RPPOMLKMNHNFFCB67CA
南屯區,房地(土地+建物)+車位,臺中市南屯區寶山東二街1~30號,18.26,住,,,1070430,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980901,144.42000000000002,3,2,2,有,有,8800000,62181,坡道平面,18.98,1000000,含增建或未登記建物。,RPTOMLTLNHNFFCB88CA
北區,房地(土地+建物)+車位,臺中市北區育德路91~120號,40.47,住,,,1070413,土地2建物1車位2,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020918,306.12,3,2,2,有,有,26700000,87221,坡道平面,64.96,0,,RPOQMLMKOHNFFBB77CA
北屯區,房地(土地+建物),臺中市北屯區安順北二街31~60號,11.37,住,,,1070419,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800913,67.48,2,1,1,有,有,3650000,54090,,0.0,0,,RPUQMLPJOHNFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區遼寧路一段51巷31~60號,21.28,住,,,1070428,土地1建物2車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830330,146.41,4,2,2,有,有,7180000,49040,坡道平面,0.0,0,,RPXQMLLMNHNFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順路一段421~450號,23.65,住,,,1070328,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061123,185.41,4,2,2,有,有,9600000,51280,坡道平面,20.63,1150000,,RPSQMLLMNHNFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太順路31~60號,23.18,住,,,1070402,土地1建物1車位1,一層，二層，見其他登記事項,十四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050602,199.24,1,1,2,有,有,12800000,64244,坡道平面,24.06,0,,RPRPMLLMNHNFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區遼寧路一段481~510號,17.25,住,,,1070417,土地1建物2車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821130,112.02,3,2,2,有,有,5500000,49103,坡道機械,0.0,0,,RPPQMLLJOHNFFBB67CA
北屯區,房地(土地+建物),臺中市北屯區四平路51巷1~30號,63.25,住,,,1070418,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700507,98.34,3,2,2,有,無,5100000,51861,,0.0,0,,RPPNMLMJOHNFFBB47CA
北區,房地(土地+建物)+車位,臺中市北區太原路二段91~120號,28.5,商,,,1070429,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010213,236.13,4,2,2,有,有,18150000,76864,坡道平面,55.9,0,,RPOOMLMJOHNFFBB47CA
北屯區,房地(土地+建物),臺中市北屯區崇德路三段1002巷38弄1~30號,76.0,農,,,1070504,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0881202,155.63,4,3,3,有,無,12280000,78905,,0.0,0,,RPRNMLNJOHNFFBB77CA
北區,房地(土地+建物),臺中市北區太原北路1~30號,29.36,住,,,1070410,土地1建物1車位0,一層，二層，騎樓,十四層,店面(店鋪),住商用,鋼筋混凝土造,0830623,125.89000000000001,1,1,2,有,無,10400000,82612,,0.0,0,,RPQQMLOJOHNFFBB08CA
北屯區,房地(土地+建物),臺中市北屯區同榮路151~180號,22.64,住,,,1070404,土地1建物1車位0,一層，二層，騎樓,七層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0870812,112.53999999999999,2,1,2,有,無,7100000,63089,,0.0,0,,RPSRMLOJOHNFFBB38CA
北區,房地(土地+建物),臺中市北區忠明八街1~30號,29.5,住,,,1070428,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740725,109.83999999999999,3,2,2,有,無,4900000,44610,,0.0,0,,RPROMLPJOHNFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區平德路1巷31~60號,19.81,住,,,1070425,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830302,119.16,3,2,2,有,有,5400000,45317,升降機械,0.0,500000,含增建或未登記建物。,RPUNMLTLNHNFFBB78CA
北屯區,房地(土地+建物)+車位,臺中市北屯區環太東路601~630號,24.74,住,,,1070428,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040615,148.01,3,2,2,有,有,7700000,52024,坡道平面,0.0,0,,RPUQMLSLNHNFFBB98CA
北區,房地(土地+建物),臺中市北區五常街361~390號,2.67,住,,,1070510,土地1建物1車位0,五層,十七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971128,30.130000000000003,1,1,1,有,有,2400000,79655,,0.0,0,,RPOPMLTLNHNFFBB38CA
北區,房地(土地+建物),臺中市北區榮華街1~30號,22.66,住,,,1070419,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680326,59.74,3,2,2,有,無,2080000,34818,,0.0,0,,RPUPMLTLNHNFFBB98CA
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順路一段421~450號,23.65,住,,,1070414,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061123,185.41,4,2,2,有,有,9500000,50067,坡道平面,20.63,1250000,,RPSQMLKMNHNFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順路一段421~450號,23.65,住,,,1070203,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061123,185.55,4,2,2,有,有,9500000,50631,坡道平面,20.63,1150000,,RPUQMLKMNHNFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順路一段421~450號,22.04,住,,,1070415,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061123,174.56,3,2,2,有,有,9100000,49698,坡道平面,20.63,1450000,,RPVQMLKMNHNFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順路一段421~450號,22.04,住,,,1070407,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061123,172.66,3,2,2,有,有,8740000,49866,坡道平面,19.45,1100000,,RPWQMLKMNHNFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順路一段421~450號,22.04,住,,,1070329,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061123,174.56,3,2,2,有,有,9000000,50997,坡道平面,20.63,1150000,,RPXQMLKMNHNFFBB58CA
北區,房地(土地+建物),臺中市北區五義街208巷1~30號,71.59,住,,,1070429,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0970123,225.33,6,1,7,有,有,12500000,55474,,0.0,0,,RPXOMLKMNHNFFBB38CA
北屯區,房地(土地+建物),臺中市北屯區昌平路二段2巷1~30號,96.0,住,,,1070413,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041221,168.51,5,2,4,有,無,17600000,104445,,0.0,0,,RPXPMLKMNHNFFBB48CA
北區,房地(土地+建物)+車位,臺中市北區陝西路61~90號,20.28,住,,,1070430,土地2建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840107,147.56,4,2,2,有,有,7200000,48794,坡道機械,0.0,800000,,RPOOMLLMNHNFFBB57CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路一段871~900號,20.0,商,,,1070430,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041123,162.83999999999997,3,2,2,有,有,9000000,55269,坡道平面,24.47,0,,RPUSMLKMNHNFFBB48CA
南區,房地(土地+建物)+車位,臺中市南區美村路二段271~300號,17.19,住,,,1070502,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850726,166.48,3,2,2,有,有,7950000,47753,坡道平面,0.0,1200000,,RPRPMLTKOHNFFAB58CA
西區,房地(土地+建物),臺中市西區公正路156巷1~30號,26.49,住,,,1070430,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670720,77.67,3,2,2,有,無,3000000,38625,,0.0,0,,RPXNMLLLOHNFFAB28CA
南區,房地(土地+建物)+車位,臺中市南區福田二街1~30號,20.55,住,,,1070421,土地2建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051212,163.7,3,2,2,有,無,12500000,86723,坡道平面,33.4,1200000,,RPXPMLLLOHNFFAB48CA
南區,房地(土地+建物)+車位,臺中市南區文心南路931~960號,24.12,住,,,1070508,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051212,186.3,4,2,2,有,無,11800000,68018,坡道平面,33.4,1400000,,RPOQMLLLOHNFFAB67CA
南區,房地(土地+建物)+車位,臺中市南區文心南路931~960號,21.89,住,,,1070417,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051212,170.45,3,2,2,有,無,12040000,79095,坡道平面,33.4,1200000,,RPPQMLLLOHNFFAB77CA
